log_id,user_id,department,timestamp,resource_accessed,action,data_volume_mb,resource_sensitivity,is_planted_anomaly,anomaly_reason
1331,EMP011,HR,2026-06-11 11:31:05.052553,Recruitment_System,download,9.76,9,0,
132,EMP002,Finance,2026-06-11 11:34:01.052553,Budget_Sheets,view,2.94,9,0,
1328,EMP011,HR,2026-06-11 11:37:07.052553,Performance_Reviews,edit,5.56,9,0,
140,EMP002,Finance,2026-06-11 11:41:02.052553,Payroll_DB,download,4.38,9,0,
4514,EMP035,Finance,2026-06-11 11:41:23.052553,Payroll_DB,view,0.94,9,0,
6201,EMP046,Sales,2026-06-11 11:44:13.052553,Pricing_Sheets,edit,1.86,6,0,
6028,EMP045,IT_Admin,2026-06-11 11:46:03.052553,User_Access_Manager,view,0.23,10,0,
2795,EMP024,Marketing,2026-06-11 11:47:16.052553,CRM_System,view,0.59,4,0,
6571,EMP049,HR,2026-06-11 11:48:22.052553,Performance_Reviews,view,0.35,9,0,
137,EMP002,Finance,2026-06-11 11:53:26.052553,Tax_Records,edit,0.12,9,0,
3058,EMP026,Sales,2026-06-11 11:54:54.052553,Pricing_Sheets,view,0.86,6,0,
1938,EMP016,Marketing,2026-06-11 11:55:47.052553,Campaign_Dashboard,view,0.81,4,0,
4061,EMP033,Sales,2026-06-11 11:56:50.052553,Customer_Contracts,edit,0.92,6,0,
3015,EMP025,Engineering,2026-06-11 12:03:15.052553,CI_CD_Pipeline,view,0.21,6,0,
3060,EMP026,Sales,2026-06-11 12:04:32.052553,Sales_Dashboard,view,0.66,6,0,
3687,EMP030,Finance,2026-06-11 12:36:11.052553,Budget_Sheets,edit,1.57,9,0,
4056,EMP033,Sales,2026-06-11 12:38:32.052553,Customer_Contracts,view,0.19,6,0,
2792,EMP024,Marketing,2026-06-11 12:40:38.052553,CRM_System,view,4.16,4,0,
5871,EMP044,IT_Admin,2026-06-11 13:01:58.052553,Server_Logs,edit,2.75,10,0,
3059,EMP026,Sales,2026-06-11 13:02:38.052553,Customer_Contracts,view,1.38,6,0,
468,EMP004,HR,2026-06-11 13:19:39.052553,Employee_Records,view,1.21,9,0,
1133,EMP009,Finance,2026-06-12 06:05:19.052553,Invoice_System,edit,0.39,9,0,
5141,EMP038,Finance,2026-06-12 06:05:43.052553,Invoice_System,download,1.5,9,0,
2805,EMP024,Marketing,2026-06-12 06:06:37.052553,Social_Media_Tools,view,1.62,4,0,
2698,EMP023,Finance,2026-06-12 06:08:21.052553,Tax_Records,view,0.38,9,0,
2804,EMP024,Marketing,2026-06-12 06:12:43.052553,Social_Media_Tools,download,0.64,4,0,
2695,EMP023,Finance,2026-06-12 06:14:56.052553,Invoice_System,edit,1.33,9,0,
6400,EMP047,HR,2026-06-12 06:17:45.052553,Performance_Reviews,edit,0.2,9,0,
1643,EMP014,IT_Admin,2026-06-12 06:24:57.052553,All_Systems_Console,edit,1.9,10,0,
1028,EMP008,Sales,2026-06-12 06:25:25.052553,Sales_Dashboard,view,0.05,6,0,
1949,EMP016,Marketing,2026-06-12 06:31:07.052553,Campaign_Dashboard,edit,2.4,4,0,
5142,EMP038,Finance,2026-06-12 06:57:05.052553,Invoice_System,view,0.89,9,0,
6403,EMP047,HR,2026-06-12 07:00:03.052553,Recruitment_System,view,0.72,9,0,
3872,EMP031,Engineering,2026-06-12 07:00:19.052553,CI_CD_Pipeline,view,0.76,6,0,
1132,EMP009,Finance,2026-06-12 07:00:36.052553,Budget_Sheets,view,1.89,9,0,
6219,EMP046,Sales,2026-06-12 07:00:38.052553,Pricing_Sheets,view,0.63,6,0,
2314,EMP020,Marketing,2026-06-12 07:00:43.052553,Social_Media_Tools,view,0.71,4,0,
1647,EMP014,IT_Admin,2026-06-12 07:04:50.052553,Server_Logs,view,0.09,10,0,
1027,EMP008,Sales,2026-06-12 07:05:23.052553,Pricing_Sheets,view,0.46,6,0,
5146,EMP038,Finance,2026-06-12 07:07:21.052553,Invoice_System,edit,1.39,9,0,
3022,EMP025,Engineering,2026-06-12 07:07:42.052553,Source_Code_Repo,view,1.37,6,0,
6039,EMP045,IT_Admin,2026-06-12 07:09:30.052553,All_Systems_Console,edit,0.69,10,0,
3193,EMP027,Finance,2026-06-12 07:10:09.052553,Tax_Records,view,1.83,9,0,
2797,EMP024,Marketing,2026-06-12 07:13:55.052553,Social_Media_Tools,view,0.77,4,0,
4314,EMP034,IT_Admin,2026-06-12 07:15:03.052553,Backup_System,view,1.05,10,0,
4079,EMP033,Sales,2026-06-12 07:17:06.052553,Pricing_Sheets,view,0.73,6,0,
6221,EMP046,Sales,2026-06-12 07:17:11.052553,CRM_System,view,0.84,6,0,
887,EMP006,IT_Admin,2026-06-12 07:18:08.052553,User_Access_Manager,edit,0.23,10,0,
3066,EMP026,Sales,2026-06-12 07:18:39.052553,CRM_System,view,1.13,6,0,
5650,EMP042,Engineering,2026-06-12 07:18:43.052553,Cloud_Infra_Console,view,1.39,6,0,
2318,EMP020,Marketing,2026-06-12 07:19:28.052553,CRM_System,view,0.73,4,0,
3873,EMP031,Engineering,2026-06-12 07:19:43.052553,Bug_Tracker,edit,0.34,6,0,
1273,EMP010,Finance,2026-06-12 07:21:16.052553,Tax_Records,view,0.41,9,0,
674,EMP005,IT_Admin,2026-06-12 07:21:53.052553,Backup_System,edit,1.34,10,0,
1029,EMP008,Sales,2026-06-12 07:24:44.052553,Sales_Dashboard,edit,1.73,6,0,
2152,EMP017,Marketing,2026-06-12 07:30:01.052553,Analytics_Portal,edit,0.75,4,0,
2696,EMP023,Finance,2026-06-12 07:41:09.052553,Invoice_System,download,3.02,9,0,
4628,EMP036,HR,2026-06-12 07:42:29.052553,Performance_Reviews,edit,7.32,9,0,
1130,EMP009,Finance,2026-06-12 07:43:56.052553,Tax_Records,download,1.81,9,0,
4321,EMP034,IT_Admin,2026-06-12 07:44:08.052553,User_Access_Manager,edit,0.66,10,0,
4901,EMP037,Finance,2026-06-12 07:48:33.052553,Budget_Sheets,edit,0.42,9,0,
4622,EMP036,HR,2026-06-12 07:48:58.052553,Employee_Records,edit,0.51,9,0,
6407,EMP047,HR,2026-06-12 07:50:45.052553,Payroll_DB,view,0.04,9,0,
3556,EMP029,Finance,2026-06-12 07:51:24.052553,Payroll_DB,edit,2.87,9,0,
3991,EMP032,Sales,2026-06-12 07:52:13.052553,CRM_System,download,2.01,6,0,
5143,EMP038,Finance,2026-06-12 07:57:20.052553,Tax_Records,edit,2.57,9,0,
1134,EMP009,Finance,2026-06-12 07:57:46.052553,Tax_Records,view,1.25,9,0,
5147,EMP038,Finance,2026-06-12 07:59:11.052553,Tax_Records,download,0.97,9,0,
3068,EMP026,Sales,2026-06-12 08:01:06.052553,Customer_Contracts,edit,0.32,6,0,
1508,EMP013,Sales,2026-06-12 08:02:49.052553,Customer_Contracts,download,0.62,6,0,
5144,EMP038,Finance,2026-06-12 08:03:00.052553,Invoice_System,edit,0.87,9,0,
2590,EMP022,HR,2026-06-12 08:04:30.052553,Performance_Reviews,view,0.24,9,0,
4886,EMP037,Finance,2026-06-12 08:06:49.052553,Budget_Sheets,view,0.32,9,0,
1946,EMP016,Marketing,2026-06-12 08:09:05.052553,Social_Media_Tools,view,0.42,4,0,
678,EMP005,IT_Admin,2026-06-12 08:11:25.052553,Server_Logs,view,0.35,10,0,
356,EMP003,Engineering,2026-06-12 08:12:11.052553,CI_CD_Pipeline,edit,1.71,6,0,
4072,EMP033,Sales,2026-06-12 08:12:51.052553,Pricing_Sheets,download,1.32,6,0,
4,EMP001,IT_Admin,2026-06-12 08:13:58.052553,Server_Logs,view,3.57,10,0,
4319,EMP034,IT_Admin,2026-06-12 08:16:41.052553,Backup_System,view,1.59,10,0,
2592,EMP022,HR,2026-06-12 08:17:44.052553,Payroll_DB,view,1.84,9,0,
4636,EMP036,HR,2026-06-12 08:17:56.052553,Employee_Records,edit,0.15,9,0,
4316,EMP034,IT_Admin,2026-06-12 08:18:22.052553,User_Access_Manager,view,1.39,10,0,
1953,EMP016,Marketing,2026-06-12 08:18:46.052553,Campaign_Dashboard,view,1.58,4,0,
3559,EMP029,Finance,2026-06-12 08:20:00.052553,Budget_Sheets,view,0.93,9,0,
1644,EMP014,IT_Admin,2026-06-12 08:22:31.052553,All_Systems_Console,edit,3.31,10,0,
5489,EMP041,HR,2026-06-12 08:22:44.052553,Performance_Reviews,edit,2.53,9,0,
1956,EMP016,Marketing,2026-06-12 08:23:37.052553,Analytics_Portal,view,0.05,4,0,
3875,EMP031,Engineering,2026-06-12 08:23:51.052553,CI_CD_Pipeline,view,0.73,6,0,
5331,EMP039,Engineering,2026-06-12 08:23:54.052553,Bug_Tracker,edit,0.0,6,0,
1642,EMP014,IT_Admin,2026-06-12 08:24:42.052553,User_Access_Manager,view,0.96,10,0,
6727,EMP050,Marketing,2026-06-12 08:25:07.052553,Social_Media_Tools,view,0.35,4,0,
4898,EMP037,Finance,2026-06-12 08:25:34.052553,Invoice_System,edit,0.35,9,0,
3554,EMP029,Finance,2026-06-12 08:27:23.052553,Invoice_System,view,0.15,9,0,
1948,EMP016,Marketing,2026-06-12 08:27:49.052553,Analytics_Portal,edit,0.43,4,0,
4623,EMP036,HR,2026-06-12 08:28:05.052553,Recruitment_System,download,7.16,9,0,
1509,EMP013,Sales,2026-06-12 08:28:32.052553,CRM_System,edit,0.95,6,0,
1645,EMP014,IT_Admin,2026-06-12 08:28:47.052553,User_Access_Manager,view,0.11,10,0,
5488,EMP041,HR,2026-06-12 08:29:32.052553,Employee_Records,view,0.55,9,0,
3876,EMP031,Engineering,2026-06-12 08:30:04.052553,Source_Code_Repo,view,0.83,6,0,
142,EMP002,Finance,2026-06-12 08:30:42.052553,Payroll_DB,view,2.03,9,0,
4629,EMP036,HR,2026-06-12 08:31:24.052553,Payroll_DB,edit,0.37,9,0,
3371,EMP028,Marketing,2026-06-12 08:31:48.052553,Analytics_Portal,view,3.14,4,0,
2697,EMP023,Finance,2026-06-12 08:32:33.052553,Tax_Records,view,0.7,9,0,
3069,EMP026,Sales,2026-06-12 08:32:45.052553,Pricing_Sheets,download,0.25,6,0,
2591,EMP022,HR,2026-06-12 08:32:50.052553,Employee_Records,view,1.57,9,0,
4896,EMP037,Finance,2026-06-12 08:34:08.052553,Payroll_DB,view,0.67,9,0,
3189,EMP027,Finance,2026-06-12 08:35:26.052553,Budget_Sheets,view,0.1,9,0,
2801,EMP024,Marketing,2026-06-12 08:35:41.052553,Social_Media_Tools,view,0.23,4,0,
6041,EMP045,IT_Admin,2026-06-12 08:35:58.052553,Backup_System,view,0.21,10,0,
6409,EMP047,HR,2026-06-12 08:37:24.052553,Performance_Reviews,edit,0.31,9,0,
5482,EMP041,HR,2026-06-12 08:37:50.052553,Recruitment_System,view,0.66,9,0,
6728,EMP050,Marketing,2026-06-12 08:39:10.052553,Campaign_Dashboard,view,0.86,4,0,
4318,EMP034,IT_Admin,2026-06-12 08:39:54.052553,All_Systems_Console,edit,0.52,10,0,
1025,EMP008,Sales,2026-06-12 08:42:41.052553,Customer_Contracts,view,0.57,6,0,
2446,EMP021,Engineering,2026-06-12 08:42:54.052553,Source_Code_Repo,view,0.67,6,0,
1271,EMP010,Finance,2026-06-12 08:44:10.052553,Payroll_DB,view,0.76,9,0,
5138,EMP038,Finance,2026-06-12 08:44:11.052553,Invoice_System,edit,0.37,9,0,
4633,EMP036,HR,2026-06-12 08:47:02.052553,Recruitment_System,edit,0.04,9,0,
2586,EMP022,HR,2026-06-12 08:48:12.052553,Payroll_DB,view,1.53,9,0,
5486,EMP041,HR,2026-06-12 08:49:04.052553,Payroll_DB,view,0.02,9,0,
6410,EMP047,HR,2026-06-12 08:49:47.052553,Employee_Records,view,0.14,9,0,
6408,EMP047,HR,2026-06-12 08:51:34.052553,Employee_Records,edit,0.26,9,0,
676,EMP005,IT_Admin,2026-06-12 08:52:55.052553,User_Access_Manager,view,0.09,10,0,
3558,EMP029,Finance,2026-06-12 08:53:50.052553,Invoice_System,view,1.41,9,0,
5332,EMP039,Engineering,2026-06-12 08:53:57.052553,CI_CD_Pipeline,edit,0.71,6,0,
6729,EMP050,Marketing,2026-06-12 08:54:22.052553,CRM_System,view,1.26,4,0,
4887,EMP037,Finance,2026-06-12 08:54:51.052553,Budget_Sheets,view,0.12,9,0,
6220,EMP046,Sales,2026-06-12 08:55:21.052553,Pricing_Sheets,view,0.37,6,0,
4899,EMP037,Finance,2026-06-12 08:56:27.052553,Invoice_System,download,2.36,9,0,
1135,EMP009,Finance,2026-06-12 08:57:41.052553,Invoice_System,view,0.46,9,0,
2316,EMP020,Marketing,2026-06-12 08:57:43.052553,Campaign_Dashboard,view,1.44,4,0,
5484,EMP041,HR,2026-06-12 08:58:32.052553,Payroll_DB,download,0.71,9,0,
2153,EMP017,Marketing,2026-06-12 08:58:56.052553,CRM_System,view,1.16,4,0,
3555,EMP029,Finance,2026-06-12 08:59:54.052553,Payroll_DB,edit,0.39,9,0,
1131,EMP009,Finance,2026-06-12 09:00:35.052553,Invoice_System,view,1.35,9,0,
6402,EMP047,HR,2026-06-12 09:03:41.052553,Performance_Reviews,edit,0.43,9,0,
2317,EMP020,Marketing,2026-06-12 09:03:53.052553,CRM_System,view,0.16,4,0,
5334,EMP039,Engineering,2026-06-12 09:05:32.052553,Cloud_Infra_Console,download,12.41,6,0,
2799,EMP024,Marketing,2026-06-12 09:05:46.052553,Campaign_Dashboard,view,1.04,4,0,
2694,EMP023,Finance,2026-06-12 09:05:56.052553,Payroll_DB,download,0.9,9,0,
3190,EMP027,Finance,2026-06-12 09:07:27.052553,Tax_Records,edit,0.45,9,0,
4077,EMP033,Sales,2026-06-12 09:08:11.052553,CRM_System,view,0.54,6,0,
4632,EMP036,HR,2026-06-12 09:08:20.052553,Payroll_DB,view,0.41,9,0,
4894,EMP037,Finance,2026-06-12 09:09:10.052553,Tax_Records,view,0.02,9,0,
3557,EMP029,Finance,2026-06-12 09:11:00.052553,Invoice_System,edit,0.45,9,0,
6217,EMP046,Sales,2026-06-12 09:11:12.052553,Sales_Dashboard,edit,0.72,6,0,
2587,EMP022,HR,2026-06-12 09:12:26.052553,Recruitment_System,edit,1.87,9,0,
2806,EMP024,Marketing,2026-06-12 09:13:46.052553,Analytics_Portal,view,2.42,4,0,
6043,EMP045,IT_Admin,2026-06-12 09:13:57.052553,Backup_System,edit,0.7,10,0,
6401,EMP047,HR,2026-06-12 09:15:38.052553,Employee_Records,download,6.93,9,0,
4895,EMP037,Finance,2026-06-12 09:15:52.052553,Budget_Sheets,view,0.56,9,0,
1955,EMP016,Marketing,2026-06-12 09:16:15.052553,Analytics_Portal,download,8.18,4,0,
1272,EMP010,Finance,2026-06-12 09:16:30.052553,Payroll_DB,view,0.12,9,0,
6218,EMP046,Sales,2026-06-12 09:17:04.052553,CRM_System,download,4.55,6,0,
4518,EMP035,Finance,2026-06-12 09:18:36.052553,Invoice_System,download,1.64,9,0,
2444,EMP021,Engineering,2026-06-12 09:18:53.052553,CI_CD_Pipeline,view,0.36,6,0,
4892,EMP037,Finance,2026-06-12 09:19:09.052553,Payroll_DB,view,0.19,9,0,
1507,EMP013,Sales,2026-06-12 09:19:11.052553,CRM_System,view,1.25,6,0,
2447,EMP021,Engineering,2026-06-12 09:19:32.052553,Source_Code_Repo,view,0.52,6,0,
5653,EMP042,Engineering,2026-06-12 09:20:00.052553,Bug_Tracker,edit,1.56,6,0,
6726,EMP050,Marketing,2026-06-12 09:20:09.052553,Social_Media_Tools,view,2.16,4,0,
5140,EMP038,Finance,2026-06-12 09:20:52.052553,Tax_Records,edit,0.19,9,0,
6405,EMP047,HR,2026-06-12 09:20:57.052553,Recruitment_System,view,0.32,9,0,
675,EMP005,IT_Admin,2026-06-12 09:21:28.052553,Server_Logs,view,0.72,10,0,
6211,EMP046,Sales,2026-06-12 09:21:50.052553,Customer_Contracts,view,0.95,6,0,
2315,EMP020,Marketing,2026-06-12 09:22:11.052553,Campaign_Dashboard,edit,0.18,4,0,
4071,EMP033,Sales,2026-06-12 09:24:52.052553,Sales_Dashboard,view,0.33,6,0,
6035,EMP045,IT_Admin,2026-06-12 09:25:09.052553,Backup_System,view,0.27,10,0,
2313,EMP020,Marketing,2026-06-12 09:25:10.052553,CRM_System,edit,0.24,4,0,
4900,EMP037,Finance,2026-06-12 09:25:30.052553,Invoice_System,download,4.95,9,0,
5139,EMP038,Finance,2026-06-12 09:25:45.052553,Tax_Records,download,1.23,9,0,
2803,EMP024,Marketing,2026-06-12 09:25:59.052553,Campaign_Dashboard,view,2.66,4,0,
1954,EMP016,Marketing,2026-06-12 09:26:50.052553,Campaign_Dashboard,view,1.35,4,0,
6037,EMP045,IT_Admin,2026-06-12 09:28:26.052553,Backup_System,view,0.2,10,0,
1506,EMP013,Sales,2026-06-12 09:28:53.052553,Pricing_Sheets,view,0.83,6,0,
4073,EMP033,Sales,2026-06-12 09:29:59.052553,Pricing_Sheets,view,2.32,6,0,
4625,EMP036,HR,2026-06-12 09:30:12.052553,Payroll_DB,view,0.54,9,0,
5485,EMP041,HR,2026-06-12 09:31:15.052553,Payroll_DB,view,0.23,9,0,
1951,EMP016,Marketing,2026-06-12 09:31:24.052553,Campaign_Dashboard,view,0.42,4,0,
672,EMP005,IT_Admin,2026-06-12 09:31:38.052553,User_Access_Manager,view,0.95,10,0,
3188,EMP027,Finance,2026-06-12 09:33:31.052553,Invoice_System,edit,1.16,9,0,
6036,EMP045,IT_Admin,2026-06-12 09:33:53.052553,Server_Logs,download,2.54,10,0,
1,EMP001,IT_Admin,2026-06-12 09:35:14.052553,Server_Logs,edit,0.13,10,0,
150,EMP002,Finance,2026-06-12 09:36:50.052553,Payroll_DB,view,0.21,9,0,
4897,EMP037,Finance,2026-06-12 09:36:50.052553,Invoice_System,view,0.91,9,0,
3874,EMP031,Engineering,2026-06-12 09:38:08.052553,Cloud_Infra_Console,view,0.18,6,0,
478,EMP004,HR,2026-06-12 09:38:09.052553,Recruitment_System,edit,2.05,9,0,
5330,EMP039,Engineering,2026-06-12 09:38:38.052553,CI_CD_Pipeline,view,0.71,6,0,
677,EMP005,IT_Admin,2026-06-12 09:38:44.052553,User_Access_Manager,view,1.26,10,0,
4888,EMP037,Finance,2026-06-12 09:40:02.052553,Budget_Sheets,edit,0.43,9,0,
3020,EMP025,Engineering,2026-06-12 09:41:56.052553,CI_CD_Pipeline,download,0.28,6,0,
5879,EMP044,IT_Admin,2026-06-12 09:42:00.052553,All_Systems_Console,view,1.5,10,0,
4315,EMP034,IT_Admin,2026-06-12 09:42:24.052553,User_Access_Manager,edit,0.2,10,0,
3369,EMP028,Marketing,2026-06-12 09:43:40.052553,Social_Media_Tools,view,1.19,4,0,
6042,EMP045,IT_Admin,2026-06-12 09:44:08.052553,Server_Logs,edit,0.25,10,0,
1023,EMP008,Sales,2026-06-12 09:47:07.052553,CRM_System,edit,0.05,6,0,
6213,EMP046,Sales,2026-06-12 09:48:00.052553,Customer_Contracts,view,0.95,6,0,
5145,EMP038,Finance,2026-06-12 09:48:51.052553,Payroll_DB,view,0.67,9,0,
2588,EMP022,HR,2026-06-12 09:48:54.052553,Recruitment_System,edit,0.27,9,0,
3064,EMP026,Sales,2026-06-12 09:50:23.052553,Pricing_Sheets,download,10.65,6,0,
2271,EMP019,HR,2026-06-12 09:50:35.052553,Performance_Reviews,edit,1.59,9,0,
5456,EMP040,IT_Admin,2026-06-12 09:50:53.052553,Server_Logs,download,7.96,10,0,
3,EMP001,IT_Admin,2026-06-12 09:51:20.052553,Backup_System,view,0.73,10,0,
3374,EMP028,Marketing,2026-06-12 09:53:21.052553,Analytics_Portal,edit,0.29,4,0,
148,EMP002,Finance,2026-06-12 09:53:40.052553,Invoice_System,view,2.31,9,0,
2448,EMP021,Engineering,2026-06-12 09:54:45.052553,Bug_Tracker,edit,1.81,6,0,
1024,EMP008,Sales,2026-06-12 09:56:02.052553,CRM_System,edit,0.45,6,0,
3191,EMP027,Finance,2026-06-12 09:56:43.052553,Tax_Records,view,1.41,9,0,
1026,EMP008,Sales,2026-06-12 09:57:28.052553,Pricing_Sheets,edit,0.61,6,0,
1510,EMP013,Sales,2026-06-12 09:57:32.052553,Customer_Contracts,view,0.08,6,0,
1511,EMP013,Sales,2026-06-12 09:59:30.052553,Pricing_Sheets,edit,0.44,6,0,
485,EMP004,HR,2026-06-12 09:59:36.052553,Recruitment_System,view,2.05,9,0,
6038,EMP045,IT_Admin,2026-06-12 10:00:28.052553,Backup_System,edit,0.05,10,0,
3017,EMP025,Engineering,2026-06-12 10:00:55.052553,CI_CD_Pipeline,edit,0.12,6,0,
5487,EMP041,HR,2026-06-12 10:05:05.052553,Employee_Records,view,2.89,9,0,
5652,EMP042,Engineering,2026-06-12 10:06:54.052553,CI_CD_Pipeline,view,0.67,6,0,
4320,EMP034,IT_Admin,2026-06-12 10:07:25.052553,User_Access_Manager,edit,1.0,10,0,
5654,EMP042,Engineering,2026-06-12 10:08:18.052553,Cloud_Infra_Console,edit,0.91,6,0,
673,EMP005,IT_Admin,2026-06-12 10:08:19.052553,All_Systems_Console,download,0.34,10,0,
3021,EMP025,Engineering,2026-06-12 10:08:38.052553,Bug_Tracker,view,0.16,6,0,
5481,EMP041,HR,2026-06-12 10:09:20.052553,Employee_Records,edit,0.77,9,0,
145,EMP002,Finance,2026-06-12 10:10:19.052553,Payroll_DB,view,0.99,9,0,
144,EMP002,Finance,2026-06-12 10:10:38.052553,Payroll_DB,edit,0.81,9,0,
1950,EMP016,Marketing,2026-06-12 10:12:55.052553,Social_Media_Tools,view,1.67,4,0,
2798,EMP024,Marketing,2026-06-12 10:13:01.052553,Social_Media_Tools,view,0.5,4,0,
143,EMP002,Finance,2026-06-12 10:13:29.052553,Tax_Records,edit,0.08,9,0,
2449,EMP021,Engineering,2026-06-12 10:13:31.052553,Cloud_Infra_Console,edit,0.72,6,0,
1952,EMP016,Marketing,2026-06-12 10:13:38.052553,Campaign_Dashboard,download,2.26,4,0,
5651,EMP042,Engineering,2026-06-12 10:14:38.052553,Bug_Tracker,view,0.08,6,0,
5657,EMP042,Engineering,2026-06-12 10:15:25.052553,CI_CD_Pipeline,edit,0.31,6,0,
5873,EMP044,IT_Admin,2026-06-12 10:15:28.052553,All_Systems_Console,download,7.55,10,0,
6404,EMP047,HR,2026-06-12 10:15:57.052553,Employee_Records,edit,0.89,9,0,
4624,EMP036,HR,2026-06-12 10:15:57.052553,Performance_Reviews,view,0.35,9,0,
6406,EMP047,HR,2026-06-12 10:17:01.052553,Payroll_DB,edit,2.21,9,0,
482,EMP004,HR,2026-06-12 10:17:28.052553,Payroll_DB,view,1.03,9,0,
3019,EMP025,Engineering,2026-06-12 10:18:02.052553,Cloud_Infra_Console,view,2.52,6,0,
3063,EMP026,Sales,2026-06-12 10:18:09.052553,CRM_System,view,0.08,6,0,
6214,EMP046,Sales,2026-06-12 10:18:49.052553,Pricing_Sheets,edit,3.87,6,0,
4889,EMP037,Finance,2026-06-12 10:18:53.052553,Budget_Sheets,view,0.11,9,0,
5876,EMP044,IT_Admin,2026-06-12 10:21:32.052553,User_Access_Manager,edit,1.84,10,0,
3368,EMP028,Marketing,2026-06-12 10:23:40.052553,CRM_System,edit,1.54,4,0,
6212,EMP046,Sales,2026-06-12 10:24:36.052553,Pricing_Sheets,view,0.07,6,0,
4068,EMP033,Sales,2026-06-12 10:25:30.052553,Pricing_Sheets,download,3.66,6,0,
4074,EMP033,Sales,2026-06-12 10:26:12.052553,Pricing_Sheets,view,0.96,6,0,
484,EMP004,HR,2026-06-12 10:26:15.052553,Payroll_DB,edit,0.06,9,0,
3877,EMP031,Engineering,2026-06-12 10:26:15.052553,CI_CD_Pipeline,download,4.11,6,0,
477,EMP004,HR,2026-06-12 10:26:30.052553,Performance_Reviews,view,1.23,9,0,
3016,EMP025,Engineering,2026-06-12 10:26:47.052553,Source_Code_Repo,download,8.32,6,0,
4891,EMP037,Finance,2026-06-12 10:27:01.052553,Tax_Records,view,1.11,9,0,
5329,EMP039,Engineering,2026-06-12 10:28:14.052553,CI_CD_Pipeline,edit,5.52,6,0,
2445,EMP021,Engineering,2026-06-12 10:29:09.052553,Cloud_Infra_Console,view,0.29,6,0,
4069,EMP033,Sales,2026-06-12 10:29:34.052553,Pricing_Sheets,view,1.95,6,0,
1957,EMP016,Marketing,2026-06-12 10:30:08.052553,Social_Media_Tools,download,2.57,4,0,
2800,EMP024,Marketing,2026-06-12 10:30:12.052553,CRM_System,view,0.02,4,0,
4312,EMP034,IT_Admin,2026-06-12 10:33:56.052553,Server_Logs,view,0.02,10,0,
5874,EMP044,IT_Admin,2026-06-12 10:33:56.052553,All_Systems_Console,view,1.0,10,0,
3370,EMP028,Marketing,2026-06-12 10:34:25.052553,Campaign_Dashboard,edit,0.58,4,0,
1270,EMP010,Finance,2026-06-12 10:35:54.052553,Payroll_DB,view,1.0,9,0,
6216,EMP046,Sales,2026-06-12 10:36:02.052553,Pricing_Sheets,edit,0.06,6,0,
1947,EMP016,Marketing,2026-06-12 10:36:07.052553,CRM_System,edit,3.26,4,0,
4630,EMP036,HR,2026-06-12 10:36:58.052553,Performance_Reviews,view,0.42,9,0,
4317,EMP034,IT_Admin,2026-06-12 10:37:26.052553,Server_Logs,view,0.05,10,0,
2154,EMP017,Marketing,2026-06-12 10:37:43.052553,CRM_System,view,0.05,4,0,
4626,EMP036,HR,2026-06-12 10:39:28.052553,Recruitment_System,view,0.79,9,0,
3192,EMP027,Finance,2026-06-12 10:39:56.052553,Tax_Records,view,0.04,9,0,
358,EMP003,Engineering,2026-06-12 10:40:31.052553,Bug_Tracker,edit,0.89,6,0,
357,EMP003,Engineering,2026-06-12 10:41:04.052553,CI_CD_Pipeline,download,1.59,6,0,
4067,EMP033,Sales,2026-06-12 10:41:51.052553,Sales_Dashboard,view,0.98,6,0,
1030,EMP008,Sales,2026-06-12 10:41:56.052553,Customer_Contracts,view,1.9,6,0,
6040,EMP045,IT_Admin,2026-06-12 10:45:13.052553,Server_Logs,view,1.37,10,0,
4631,EMP036,HR,2026-06-12 10:45:54.052553,Payroll_DB,edit,0.78,9,0,
5483,EMP041,HR,2026-06-12 10:48:34.052553,Recruitment_System,edit,3.46,9,0,
2,EMP001,IT_Admin,2026-06-12 10:49:03.052553,User_Access_Manager,edit,0.39,10,0,
6034,EMP045,IT_Admin,2026-06-12 10:49:48.052553,Backup_System,edit,1.93,10,0,
4635,EMP036,HR,2026-06-12 10:50:15.052553,Recruitment_System,view,1.35,9,0,
4078,EMP033,Sales,2026-06-12 10:51:03.052553,CRM_System,edit,0.61,6,0,
2802,EMP024,Marketing,2026-06-12 10:51:31.052553,Analytics_Portal,view,0.75,4,0,
4516,EMP035,Finance,2026-06-12 10:52:03.052553,Tax_Records,download,3.57,9,0,
1648,EMP014,IT_Admin,2026-06-12 10:53:51.052553,Backup_System,download,1.33,10,0,
5656,EMP042,Engineering,2026-06-12 10:55:57.052553,Source_Code_Repo,view,1.48,6,0,
3065,EMP026,Sales,2026-06-12 10:57:41.052553,Pricing_Sheets,view,2.75,6,0,
146,EMP002,Finance,2026-06-12 10:59:19.052553,Budget_Sheets,view,1.19,9,0,
4634,EMP036,HR,2026-06-12 11:00:25.052553,Payroll_DB,edit,0.48,9,0,
6519,EMP048,IT_Admin,2026-06-12 11:00:45.052553,Backup_System,edit,0.55,10,0,
1649,EMP014,IT_Admin,2026-06-12 11:01:02.052553,Server_Logs,view,1.02,10,0,
3067,EMP026,Sales,2026-06-12 11:02:18.052553,Customer_Contracts,download,2.11,6,0,
2319,EMP020,Marketing,2026-06-12 11:03:49.052553,Analytics_Portal,edit,0.01,4,0,
3018,EMP025,Engineering,2026-06-12 11:04:03.052553,CI_CD_Pipeline,view,1.28,6,0,
